Birds_flights_indiv_labels_all_trials_20210327175421.mat
frame,frames_from_the_start,transform_t_interp_X,transform_t_interp_Y,transform_t_interp_Z,transform_q_interp_W,transform_q_interp_X,transform_q_interp_Y,transform_q_interp_Z
993,566,1076.89161796064,-6840.53665472082,912.627966745089,0.962596242319059,-0.181282523929732,0.0372660155204077,-0.197879672725942
994,567,1066.09922565749,-6865.53110164293,923.221170033511,0.962390535922897,-0.180402504656588,0.0374242768552081,-0.199646728451867
995,568,1055.32602089121,-6890.27790474999,933.693658420695,0.962297827122804,-0.178455824577673,0.0374289516812929,-0.201830335096268
996,569,1044.49630618401,-6914.76542279731,943.87267370247,0.962041648564019,-0.177583157298279,0.0376152263065396,-0.203777288778966
997,570,1033.66886311149,-6939.1064247008,954.109355553992,0.961702103197872,-0.177533581637848,0.037910602747645,-0.205362309820807
998,571,1022.81515000831,-6963.21644151977,964.161911750661,0.96142693990622,-0.176589142812308,0.0380976743870829,-0.207420059467913
999,572,1011.90753035971,-6987.19273201484,974.1753516422,0.960941475204941,-0.176673206048441,0.0385192608119306,-0.209509727798066
1000,573,1000.94313944115,-7010.99141255934,984.158589012523,0.960391000658912,-0.176594290434449,0.0389820219582293,-0.211999963215506
1001,574,989.911811545051,-7034.58694724099,994.062825802292,0.959831576272974,-0.176918144293763,0.0394746563559548,-0.214161310498811
1002,575,978.862214149954,-7058.00934362803,1003.98116752371,0.958892586815803,-0.178722999344487,0.0403866293107736,-0.216684140231632
1003,576,967.761236915015,-7081.0957101076,1013.95685839299,0.958192739461663,-0.179346750707082,0.0410154855879032,-0.219132715484827
1004,577,956.62896652693,-7104.07625113132,1023.82459997999,0.957656827379293,-0.179921606862248,0.0415029912234035,-0.220905224196811
1005,578,945.528108777479,-7126.72337278796,1033.72653316757,0.956944638127493,-0.180559370422274,0.0421399724009716,-0.223337180150998
1006,579,934.377271218441,-7149.15114594207,1043.49436987317,0.956248303564286,-0.180966844040809,0.0427434465514183,-0.225860977296302
1007,580,923.253669949328,-7171.24548406756,1053.2690564333,0.955381028424439,-0.182301814152623,0.0435610307189228,-0.228288360820321
1008,581,912.108068220222,-7193.08855842249,1063.00336100811,0.954476256687282,-0.184273350995783,0.0444636250385417,-0.230307172231894
1009,582,901.006955266794,-7214.66072829945,1072.83471508729,0.953673530039589,-0.186005235934972,0.04526457918077,-0.232077504679347
1010,583,889.905839086896,-7236.00477759453,1082.59713858742,0.952872220989587,-0.18717146284216,0.0460178968885376,-0.234272762244895
1011,584,878.80286058203,-7257.08723338082,1092.40191172795,0.951791082139744,-0.18951336031676,0.0471016893429825,-0.236558350268473
1012,585,867.707366462026,-7277.90388086181,1102.25899564874,0.95064778143583,-0.191912735010807,0.0482440024583399,-0.238978689465412
1013,586,856.624165539582,-7298.41252277389,1112.14264310832,0.949343274981693,-0.194300645241305,0.0495206016595234,-0.241955193201395
1014,587,845.497095970194,-7318.64603125626,1122.08381842483,0.947932191899535,-0.197082255536682,0.0509225137028475,-0.244928646163124
1015,588,834.386569692576,-7338.57202114379,1132.09312757072,0.94628754069873,-0.200705445901743,0.0525946851885784,-0.247973815943633
1016,589,823.275522361463,-7358.13409370133,1142.21001294034,0.944388064324534,-0.204891337459096,0.0545321353964369,-0.251350293424708
1017,590,812.170246702643,-7377.35180324612,1152.44379678197,0.942435124085581,-0.209456864419347,0.0565520908152845,-0.254451802630341
1018,591,801.104927669181,-7396.19870370411,1162.80798251271,0.940520304685036,-0.214004550092467,0.0585425900231816,-0.257286560411279
1019,592,790.081703020032,-7414.70329197344,1173.26962763216,0.938734064024368,-0.218278618521252,0.0604045065054264,-0.259777014630979
1020,593,779.113483013828,-7432.8901490536,1183.83852692742,0.937088261310392,-0.222365608218479,0.0621324341560359,-0.261837139118457
1021,594,768.227345023313,-7450.75731970467,1194.47239817079,0.935524322801676,-0.226827345672857,0.0638141732288908,-0.263194506015201
1022,595,757.45677606064,-7468.33312831004,1205.23806125836,0.934053550544807,-0.231152297836683,0.0653980936943335,-0.264264392721776
1023,596,746.828742540685,-7485.547378722,1216.00682768655,0.932876129455891,-0.234689600574596,0.0666647636415775,-0.264988165324691
1024,597,736.347442841478,-7502.49214010066,1226.80741203484,0.931809178315689,-0.23749181177853,0.0677855370679278,-0.265959424554206
1025,598,725.977904264503,-7519.09798123649,1237.54155115225,0.931016880548399,-0.239234506513809,0.0685986419209066,-0.266961879963469
1026,599,715.750628101614,-7535.45435826234,1248.19476767913,0.930628768685416,-0.240457105215235,0.0690160040413613,-0.26710909125812
1027,600,705.680394572398,-7551.54413355601,1258.73388271536,0.930370304789741,-0.240614011673159,0.0692599757456151,-0.267804124523336
1028,601,695.756967187051,-7567.30649240638,1269.04118977585,0.930373383745902,-0.239907575375874,0.0692195720353491,-0.268436906817438
1029,602,686.033534251791,-7582.75676863978,1279.10921627954,0.931280830025616,-0.238180981553855,0.0683021049923687,-0.267059278263186
1030,603,676.591224538528,-7597.97554643371,1288.83484090702,0.931787101800231,-0.23685031731754,0.0677699210194418,-0.266612006313153
1031,604,667.276350488976,-7612.85068417999,1298.38204103197,0.931847467508715,-0.236185032788206,0.0676771925329677,-0.267014466265937
1032,605,658.181508468178,-7627.46177407992,1307.66573919752,0.932524997512269,-0.234604252981775,0.0669751464500613,-0.266218525380182
1033,606,649.237637968085,-7641.86932661069,1316.73581673762,0.933109356765132,-0.232833036159716,0.0663443211391675,-0.265883690065022
1034,607,640.43424403149,-7656.07498470441,1325.58442204122,0.933850431801127,-0.230470514257832,0.0655344140646085,-0.265540870029055
1035,608,631.751140051206,-7670.13131520331,1334.20394360806,0.934746754883136,-0.227367058098769,0.064533239006961,-0.265307719808956
1036,609,623.166610042356,-7684.04360087739,1342.58037371405,0.935636455074303,-0.223901759919521,0.0635034850898135,-0.265367166813041
1037,610,614.659721285679,-7697.83818313232,1350.7311996068,0.93653323134621,-0.21987064490078,0.0624099217946478,-0.265833421068018
1038,611,606.196619856058,-7711.52785333066,1358.63182245888,0.937403030510749,-0.215502495380045,0.0612904318757054,-0.266604043170253
1039,612,597.766539516831,-7725.13486206492,1366.31448750485,0.938410224967962,-0.211149389516928,0.0600384778127495,-0.266828720650785
1040,613,589.406255550514,-7738.66578235141,1373.75860420696,0.939630051388183,-0.206473530138328,0.0585653923086533,-0.266522311831844
1041,614,581.109881380797,-7752.13426518336,1380.96384625741,0.940854111134851,-0.201424012059674,0.0570326895736207,-0.266400415251989
1042,615,572.872209002945,-7765.52188308006,1387.91081183627,0.942041525566724,-0.196122653310771,0.055479786818092,-0.266487639902645
1043,616,564.689720237777,-7778.83464464421,1394.60668156806,0.94304568172945,-0.191129468818425,0.05408333534135,-0.266850821919247
1044,617,556.525190310918,-7792.09407465118,1401.09840644812,0.944063321000508,-0.184307183794105,0.0523959550652941,-0.268384000708262
1045,618,548.392997819406,-7805.1807261591,1407.18188447783,0.94501894461951,-0.179948933905982,0.0510764217247235,-0.268232687493763
1046,619,540.375068682156,-7818.25156064929,1413.24637610723,0.945769020730506,-0.176224238863078,0.049986001223746,-0.268267360566374
1047,620,532.376778389321,-7831.14159118267,1418.95825474915,0.946946994674829,-0.169420115990489,0.0480986142547288,-0.268839611815023
1048,621,524.490801968485,-7843.97174474905,1424.42099588268,0.948330152095883,-0.163559283887014,0.0462089905517418,-0.267923519819285
1049,622,516.699367999412,-7856.67252118319,1429.60958912012,0.949592258754277,-0.157932476470751,0.0444278940782127,-0.267129251894173
1050,623,509.035104361399,-7869.26881952075,1434.56236754253,0.951110352695412,-0.152416548305462,0.0425048317815401,-0.265238820826591
1051,624,501.49665802116,-7881.81013552348,1439.27322886896,0.95305619490096,-0.147071824850716,0.0403660552650425,-0.261580483366635
1052,625,494.155381963048,-7894.33362323146,1443.77806702261,0.954430685562904,-0.141621304612884,0.0385564281105093,-0.259843942371241
1053,626,486.849721464647,-7906.71609201034,1448.04090686563,0.955361681777028,-0.137831892444016,0.0373143345251973,-0.25863887344406
1054,627,479.715741950285,-7919.04765870374,1452.21267384309,0.956866294167945,-0.131512117963627,0.0352735547991232,-0.256646126496891
1055,628,472.667841345481,-7931.25169210823,1455.98084923715,0.958316707762188,-0.122619027563184,0.0327520842569816,-0.255970628549692
1056,629,465.730698848528,-7943.35890632946,1459.5094301946,0.959351542647243,-0.11673450513935,0.0310355912337894,-0.255057767980109
1057,630,458.875717351917,-7955.35650484787,1462.84096597124,0.960154842040099,-0.110776270472007,0.0294069707436051,-0.254885321819343
1058,631,452.121125169861,-7967.18617007157,1465.92656020229,0.960905012838877,-0.104026388031964,0.0276170974883531,-0.255102651535534
1059,632,445.435809086855,-7978.8847911551,1468.77737190786,0.96161738391259,-0.0973308998686525,0.0258350802062933,-0.255247431952996
1060,633,438.838507969042,-7990.44375013554,1471.40445875482,0.962260692596528,-0.0899205486192826,0.0238972009325264,-0.255729502027528
1061,634,432.298114069471,-8001.85636403018,1473.76673278833,0.962823675590932,-0.0830267742056772,0.0220845332963957,-0.256104271490437
1062,635,425.816706918683,-8013.18961881339,1475.95856220533,0.963148173369097,-0.0777413098262479,0.0207162693996086,-0.256656815737345
1063,636,419.363780026648,-8024.40215254963,1477.99026050316,0.963361106965387,-0.0725642707007719,0.0193941060601829,-0.257475577199499
1064,637,413.018665404218,-8035.42170510801,1479.84512842642,0.963642804996168,-0.0688236391996054,0.0183922926016373,-0.257521988652028
1065,638,406.738588926418,-8046.33680987244,1481.62388805544,0.963856468189555,-0.0651574589407536,0.0174236536309897,-0.257743342431359
1066,639,400.583073746583,-8057.01107047441,1483.22910597637,0.964049021374083,-0.0616441130303251,0.0164939822015279,-0.25794851476121
1067,640,394.491061375732,-8067.5850581878,1484.77320250438,0.964381531681836,-0.0601977626501737,0.0160468373450403,-0.257073899363843
1068,641,388.479994954051,-8078.0995352371,1486.27648903992,0.965027686515583,-0.0587732035438988,0.0155304263800502,-0.255002118932417
1069,642,382.573667215448,-8088.56055102266,1487.72266790639,0.965913551448626,-0.0582680465876113,0.0151874927630653,-0.251764147444266
1070,643,376.774869418386,-8099.02790341856,1489.18012310727,0.967125121467274,-0.0580345573370254,0.0148305493666033,-0.247145795811075
1071,644,371.122276521425,-8109.50302401575,1490.59762907727,0.968545803030016,-0.0581722049834594,0.014505120271831,-0.241504914000117
1072,645,365.613391151742,-8120.01768873052,1492.0461258142,0.969860411359005,-0.0585549657734427,0.0142539027805252,-0.236090924682282
1073,646,360.266534143327,-8130.47939900666,1493.46003533403,0.971132075087822,-0.0567876627436073,0.0135248111735321,-0.231289285481321
1074,647,355.119682485575,-8140.79844374927,1494.77809605203,0.972582158264763,-0.0507883990979765,0.011835031075254,-0.226637190199596
1075,648,350.208204764924,-8150.88943627052,1495.84295736556,0.97420417540441,-0.0396510148632809,0.00903454267176097,-0.221973869371236
1076,649,345.519925407346,-8160.77060490867,1496.58491200683,0.97576963759077,-0.0252264416005878,0.00561701869276834,-0.217268704836097
1077,650,341.022919311599,-8170.49271462618,1496.96305806751,0.977040768759809,-0.00933185200650851,0.00203284766078365,-0.212838249029065
1078,651,336.685693824236,-8180.08529270127,1496.99066485505,0.978055670181783,0.00585538892240656,-0.00124678974364901,-0.208257691241323
1079,652,332.519757412378,-8189.55443156766,1496.71313404884,0.979158771054042,0.0188730608070667,-0.00389697170653004,-0.202179925450649
1080,653,328.580963306309,-8198.87417983775,1496.20155637765,0.980294563415829,0.0304824916986558,-0.00606608932630459,-0.195080981127058
1081,654,324.882886720433,-8207.98243862107,1495.47137255644,0.981255550296786,0.0424556422963318,-0.0081255002258838,-0.187800531668677
1082,655,321.452092892637,-8216.81612140743,1494.52778326216,0.981954458460093,0.0550375561013458,-0.0101251520453192,-0.180648249990962
1083,656,318.289034937742,-8225.29709663282,1493.38790780874,0.982106902056727,0.069197965518733,-0.0123103509951108,-0.174717285232413
1084,657,315.355930097219,-8233.40749890306,1492.02451619225,0.981477854170021,0.0853554520431707,-0.0148594929614407,-0.170865046306275
1085,658,312.583742739486,-8241.18656456104,1490.42907951324,0.980221583957226,0.10234884542092,-0.017590253513223,-0.168466445224953
1086,659,309.958245281905,-8248.64686822709,1488.61117141503,0.978570613118647,0.12120867714912,-0.0204615269138044,-0.165194847500492
1087,660,307.529528084293,-8255.72987338054,1486.5555328414,0.976570180018825,0.142384250210555,-0.023280360180704,-0.15967289569565
1088,661,305.344598322856,-8262.37838162323,1484.2953398133,0.974172058994611,0.165432047696313,-0.0257311928190808,-0.151522086790382
1089,662,303.438604579692,-8268.5624907789,1481.84516253535,0.97169747748043,0.187845838113384,-0.0271875677461205,-0.140637084446809
1090,663,301.811127148957,-8274.32950263615,1479.28983251978,0.969624888717691,0.205840268978214,-0.0274374601390036,-0.129246062328034
1091,664,300.415941612122,-8279.69929150968,1476.71444414796,0.968232872810715,0.218062976292799,-0.0268857241126097,-0.119376715560348
1092,665,299.221080579154,-8284.67342515467,1474.23008280672,0.96744882835258,0.226688490739225,-0.0256641976283858,-0.109528268705768
1093,666,298.237411138535,-8289.1973089137,1471.88249882935,0.966908362736199,0.23360521171444,-0.0240835556268915,-0.0996835266181024
1094,667,297.430078783046,-8293.26726585244,1469.72537374915,0.967845128590215,0.233731311259686,-0.0218271476198327,-0.0903828348072861
1095,668,296.769269567836,-8296.98939621658,1467.81556771175,0.970356401761418,0.227554320638293,-0.0185867468392324,-0.0792591796665399
1096,669,296.256818762218,-8300.40135918963,1466.13712425677,0.973229316661982,0.222957419137293,-0.0124625380056692,-0.0544001065049227
1097,670,296.040498741298,-8303.4879598286,1464.65343084742,0.973290191204156,0.227843294801143,0.00642124933069531,0.0274299886432762
1098,671,296.582620581393,-8306.17693309043,1463.27172168833,0.951054856871241,0.215572409196418,0.0489450776856009,0.215934191329734
1099,672,298.482020012488,-8308.58747568317,1461.95153222766,0.896810400708623,0.155042994309195,0.0705882528349129,0.408301449493132
1100,673,301.989151992277,-8310.88375141707,1460.71680454854,0.848735643319385,0.101340533712451,0.0615343717193236,0.515355629719141
1101,674,306.419958287176,-8312.71396995497,1459.78419106278,0.820778819610391,0.0770521187986636,0.0529040956717652,0.563547918928606
1102,675,310.684137550788,-8314.23065825648,1458.95196978454,0.814156598800147,0.0805359994033718,0.0566057335143496,0.572240138721131
1103,676,314.119941944325,-8315.48554402681,1458.14915540388,0.836526659401592,0.117822360229885,0.0746318411098196,0.529878408536177
1104,677,316.511134589621,-8316.98475218791,1457.09968539255,0.874284144119405,0.193404747463027,0.0961647195887302,0.434711612113804
1105,678,318.214508610309,-8318.58505295976,1455.76018978105,0.887063471933071,0.255398841967994,0.106399650479459,0.369552354425327
1106,679,319.762334576391,-8320.20957033069,1454.22446040024,0.873406638591527,0.283816570640818,0.122301454437533,0.376365981640742
1107,680,321.407646373772,-8321.60211145286,1452.5680510211,0.841113898687875,0.284294203510243,0.1473289709757,0.435888047089848
1108,681,323.353113780445,-8322.74363467928,1450.87034859585,0.806780900575357,0.271424616848183,0.167347112347331,0.497421551427602
1109,682,325.530242004308,-8323.67448860067,1449.06711850426,0.777935406889259,0.271680627510615,0.186802385169849,0.534893455034118
1110,683,327.808451835252,-8324.45179726271,1447.07463280561,0.763110315667056,0.275221757649585,0.198381629547489,0.550054869351124
1111,684,330.128599129563,-8325.20695642235,1445.04814060519,0.735762580314054,0.30920604897356,0.233439249192992,0.555473817226318
1112,685,332.140152356583,-8325.68547451522,1442.47704920118,0.695711845820151,0.354643977642502,0.283696567032881,0.556532959096926
1113,686,333.94451282344,-8326.06579364217,1439.66044074681,0.671259762906333,0.383714452814136,0.314722176720101,0.550566527210875
1114,687,335.521293812369,-8326.36004187292,1436.62214674332,0.638079055872018,0.40251621214088,0.350203511603985,0.555151617021395
1115,688,336.922407615231,-8326.48171949628,1433.3595216957,0.595227823121314,0.401553240440733,0.389260108796131,0.577005547091043
1116,689,338.221424273355,-8326.44400879662,1429.93287891948,0.548518011940755,0.384075281591939,0.425998552753744,0.608390829729008
1117,690,339.461345174437,-8326.21822150429,1426.34644388733,0.503237539992672,0.357947702564,0.455887400336767,0.64093065052739
1118,691,340.678684104681,-8325.84388742307,1422.64968082266,0.469686949497847,0.337341048703171,0.47592445004715,0.66263949790106
1119,692,341.845423861453,-8325.3814113393,1418.84995629302,0.4400711832699,0.320811061043147,0.494064077981462,0.677730258743203
1120,693,342.925341329469,-8324.84332063613,1414.99693858053,0.410715406504115,0.303899563490979,0.511310438073901,0.691027890961593
1121,694,343.915903373466,-8324.25492162971,1411.14146997842,0.380613285266134,0.286621490355287,0.528886958964326,0.702324877092434
1122,695,344.774848164132,-8323.63807846885,1407.31687275063,0.344896587070864,0.265859280139618,0.549582858968788,0.712968350292078
1123,696,345.467499897334,-8323.02648607267,1403.62315846523,0.298286051862353,0.233877601430765,0.570979266391739,0.728223438351248
1124,697,346.024436432937,-8322.36865206891,1400.06596000794,0.250754297482991,0.197308019031076,0.586054447361953,0.744803338235752
1125,698,346.496882550109,-8321.67100543491,1396.59019750342,0.215117458448413,0.167875377773112,0.591875612816086,0.758436283125889
1126,699,346.930222986876,-8320.90034869357,1393.1791830648,0.145151144629835,0.113157945013941,0.604326325363429,0.775187794773373
1127,700,347.144215014935,-8320.00305318901,1389.47825820853,0.145290983426873,0.113342278028165,0.604550400670384,0.774959915863728
1128,701,347.55921945484,-8319.28182588262,1386.25792872774,0.190424689519142,0.149041323515369,0.598050682876797,0.764107650934685
1129,702,347.877991419501,-8318.62229209614,1383.16038413762,0.140498557841428,0.111232966163123,0.610672100819089,0.771341019111672
1130,703,348.059573411234,-8317.95391660725,1380.23735968027,0.0728691230427514,0.0568971037925266,0.612794018700881,0.784816093827992
1131,704,348.137363141364,-8317.23758870011,1377.52417453451,0.0244120425219978,0.0183895788668247,0.601404233633663,0.798360083757018
1132,705,348.151767205272,-8316.44779466707,1374.98150011558,0.00482168151123114,0.00347137046343702,-0.584267784512718,-0.811539190030346
1133,706,348.117396707974,-8315.5573687235,1372.50100221298,0.01853245930149,0.0128202024253585,-0.568766639647593,-0.822190184802759
1134,707,348.066165141564,-8314.54989711779,1369.94081168215,0.000723273374622316,0.000490024537049104,-0.560899049371747,-0.82788374374996
1135,708,348.11367901666,-8313.4296712567,1367.17165639785,0.0526676761663465,0.0352847006909459,0.555467559387573,0.829118143724041
1136,709,348.367142392053,-8312.19039720486,1364.15833713785,0.0877262990473284,0.0577977886719111,0.547124182726883,0.830432803275217
1137,710,348.664640432713,-8310.8510232851,1361.03210485481,0.0828870924249742,0.0566040507066878,0.561101743895908,0.821638937946529
1138,711,348.861902465462,-8309.76313675231,1357.8182050324,0.672094573048936,0.65079283411383,-0.245703893252568,-0.253746268514017
1139,712,348.562236246542,-8310.9673105109,1356.22199180921,0.956261885722543,0.239083121988914,-0.0408774453075793,-0.163497709951932
1140,713,347.984274095599,-8312.2546370711,1356.40925856216,0.96792495987744,-0.0615420541504239,0.0154562981044738,-0.243094529897545
1141,714,347.665113850213,-8312.64068204857,1356.46441391513,0.972100761642687,0.187903065012553,-0.0266457848765921,-0.137849735295015
1142,715,347.617278974431,-8313.5226200824,1355.87914079844,0.927750226768146,0.373153733179494,0.00223298848524024,0.00555174821889238
1143,716,347.688450512772,-8314.59050198211,1354.59307645975,0.8888453984279,0.457047505927113,0.0148983666968194,0.0289736723444045
1144,717,347.748246044066,-8315.52936923421,1353.06761181814,0.869597913036056,0.493624569027565,0.0057199250915785,0.0100765546013199
1145,718,347.726891850867,-8316.24900631092,1351.81429307048,0.854839795586996,0.517160112404738,-0.0219264145684784,-0.0362432664431876
1146,719,347.667980152872,-8316.47425011263,1351.2578594904,0.883374230844835,0.417177824343239,-0.0912013854906327,-0.193118974831905
1147,720,347.521575355759,-8316.69614802591,1351.21617321783,0.959323753075197,-0.194343978202162,0.040656127195086,-0.200687404297761
1148,721,347.266338332178,-8317.39220096957,1351.68120173676,0.927814724117734,-0.331974365884235,0.0573231587446089,-0.160208968468165
1149,722,346.875419394138,-8318.51139553928,1352.79745595147,0.898024709440437,-0.406850900500104,0.0690831770334319,-0.152484361977353
1150,723,346.479167277643,-8319.64330976916,1354.40011775245,0.862627653264968,-0.47599708960247,0.0826985514130605,-0.149870784700467
1151,724,346.167052928611,-8320.48847176232,1356.12981767004,0.871962013839608,-0.476699248142906,0.0535025160771099,-0.0978649784865976
1152,725,345.995812599905,-8321.7694932078,1357.80048615672,0.902767262927609,-0.424743170964941,0.0288881793801988,-0.0614001693559343
1153,726,345.786176048804,-8323.27553757672,1359.52927545405,0.907049603016359,-0.418107383099596,0.0207089287973151,-0.0449263189404722
1154,727,345.702195112412,-8324.72624853208,1361.2788118612,0.899830714702124,-0.435408461997347,0.0117211511711669,-0.0242233506145019
1155,728,345.629660181403,-8326.18049743581,1363.20535730382,0.8845813476325,-0.465292671673988,0.0148573979075724,-0.0282458286224658
1156,729,345.519074505283,-8327.59074074393,1365.45346964229,0.858227303988583,-0.50771501000205,0.0383441190067848,-0.0648158302014302
1157,730,345.227431398199,-8328.8282671304,1368.08009389477,0.831358611357001,-0.533495541890829,0.0840603525517924,-0.130993218274987
1158,731,344.728778444113,-8330.03631674894,1371.06131680689,0.823477471414776,-0.537654786063054,0.0990297503700037,-0.151674960482847
1159,732,344.284197274178,-8331.30191585378,1374.1057554699,0.820726056618552,-0.541671688177483,0.100065281883963,-0.151616165285233
1160,733,343.770078014172,-8332.54257483464,1377.33685551935,0.818756747820064,-0.548187183363128,0.0949521400240388,-0.141817809179131
1161,734,343.395575309936,-8333.79009679349,1380.5183444306,0.825570312164073,-0.554063599655393,0.0596223478341289,-0.0888389714538028
1162,735,343.223400282055,-8335.05326760096,1383.61239848834,0.832068381524493,-0.553396727659815,0.0208262039418469,-0.0313135675385562
1163,736,343.204927396685,-8336.31947058681,1386.56869289309,0.838217823803085,-0.545241460465407,-0.00552392253709746,0.00849210975986742
1164,737,343.274264747621,-8337.56331084846,1389.27410235301,0.831480622118209,-0.552737309918247,-0.0309296664681089,0.0465273790195484
1165,738,343.454681181943,-8338.54413047472,1391.90173918286,0.847536424599372,-0.528346623091753,-0.0266188212627255,0.0427000374641218
1166,739,343.509818860969,-8339.89508803882,1394.05344926099,0.881359731223995,-0.472017680686814,-0.00949327009249819,0.0177260012061127
1167,740,343.563596507006,-8341.25074070809,1395.97004173133,0.894550077846085,-0.446537760663393,-0.0087541240530594,0.017537155965275
1168,741,343.61790343713,-8342.65066328903,1397.72028764688,0.901228967510279,-0.432974893379529,-0.00773550179532398,0.0161012991810193
1169,742,343.65985539207,-8343.94380306081,1399.33630245131,0.902288732254058,-0.431132104922672,-0.000167949243999163,0.000351490201543179
1170,743,343.62005416483,-8345.41116282423,1401.13883155524,0.895422327369843,-0.445109448455581,-0.00437123412854692,0.00879356897599667
1171,744,343.711790993629,-8346.58777004938,1402.82829288995,0.868475899176429,-0.492385507931642,-0.0283585450138964,0.0500191668591881
1172,745,343.854923135414,-8347.44339806016,1404.55738260109,0.844009262846635,-0.533874343586737,-0.0273969957794671,0.0433122859148665
1173,746,343.891988819852,-8348.33886804573,1406.54065998326,0.833196580871859,-0.552339281737787,0.0146684564457553,-0.0221271746576103
1174,747,343.765815269463,-8349.11988879776,1408.52832575087,0.82218503551545,-0.560744769108554,0.0551405696188639,-0.0808491736133364
1175,748,343.592171653417,-8349.8486024735,1410.46613282657,0.827278764281319,-0.550030351026488,0.0633125755419348,-0.0952259255512922
1176,749,343.408622338713,-8350.65089444394,1412.27507010019,0.836520881651746,-0.527901293951804,0.078349879599373,-0.124154479465548
1177,750,343.123210275063,-8351.39367184211,1413.85279158201,0.84130616509774,-0.506861736534644,0.0969503941872652,-0.160921526442404
1178,751,342.807979344421,-8352.16354671342,1415.35355832806,0.839314628507216,-0.502471073813442,0.106605178378125,-0.17807052057409
1179,752,342.471165146676,-8352.86117162989,1416.84958232131,0.833185293340509,-0.507289573843505,0.114480633010002,-0.188025902195402
1180,753,342.139779597849,-8353.56862209605,1418.36422842168,0.825620141184604,-0.520728183802518,0.115891082688624,-0.183746559198541
1181,754,341.848185017741,-8354.19145198802,1419.92651876644,0.810208825161506,-0.549902331380322,0.113946281562901,-0.167884872727972
1182,755,341.638490527155,-8354.72629077402,1421.53930889105,0.79796311667571,-0.575851994574149,0.104106276043853,-0.144260972055655
1183,756,341.474697718392,-8355.19064245771,1423.13923412187,0.789855599203373,-0.589089968166738,0.101988134144664,-0.13674634293495
1184,757,341.318967804445,-8355.62142337761,1424.73417435937,0.785397069531167,-0.593903039488221,0.105215936141907,-0.139141042256732
1185,758,341.167458822553,-8356.0305492559,1426.29803423208,0.78516404874975,-0.592847871483321,0.107875431256139,-0.14286955294918
1186,759,341.006897091851,-8356.45054993651,1427.8462859189,0.794951075372243,-0.499074070685407,0.18340225519303,-0.292132628311392
1187,760,340.388401688361,-8356.94738816094,1428.79144769606,0.822925914767185,-0.500455743414129,0.139749662309091,-0.229797779738834
1188,761,340.362612967384,-8357.51421229556,1430.24652143224,0.81649610239716,-0.559912921628634,0.079643329852299,-0.116140324494001
1189,762,340.092241548432,-8357.96736556295,1431.5412148257,0.797369128808279,-0.537212305529073,0.153636248792597,-0.228037966726165
1190,763,339.826863411017,-8358.3742678812,1432.74676174113,0.789213147871913,-0.54336862285161,0.162282512045174,-0.235706455598394
1191,764,339.601764375877,-8358.71525205781,1433.88265391238,0.778871216149488,-0.563542882977226,0.161366595405774,-0.223024369938989
1192,765,339.435072661334,-8359.00230283571,1434.99476347457,0.765264293344104,-0.595092415660186,0.150661212160317,-0.193744102637107
1193,766,339.332662733254,-8359.21264589318,1436.10768241714,0.752637945278231,-0.627594872749463,0.127540403921752,-0.152951771462198
1194,767,339.275871846535,-8359.37782034131,1437.22733683756,0.743606704796188,-0.645054759869185,0.115286543040698,-0.132900106644005
1195,768,339.222814921733,-8359.51014159432,1438.33070064335,0.734639666218842,-0.652872982951579,0.122598561581502,-0.137952968971032
1196,769,339.180144526828,-8359.6237202552,1439.45843897163,0.727136192950917,-0.658941540034771,0.129286970847438,-0.142667035038042
1197,770,339.138855229035,-8359.71586516835,1440.58334451805,0.726864569878214,-0.665095086262428,0.11558471066992,-0.126319428215471
1198,771,339.112128667935,-8359.81349783285,1441.72544395416,0.70215813878139,-0.650685535667252,0.196508583780735,-0.21205343269319
1199,772,339.04698577797,-8359.85409331056,1442.76130306889,0.736614602739963,-0.674783596702557,0.0307030388397193,-0.0335163849096922
1200,773,339.095151606412,-8359.99967037497,1443.85501845287,0.737796509654813,-0.632870359516446,-0.152872241953598,0.178217552521576
1201,774,339.198094363985,-8360.14862741527,1444.91081348101,0.716235437091577,-0.597439223828698,-0.231018221641516,0.276954425411099
1202,775,339.347574818586,-8360.2772642558,1445.91258162005,0.677554965451003,-0.54933331875304,-0.307981198946117,0.379868075515927
1203,776,339.547582075479,-8360.36234145986,1446.84928732588,0.629928335498478,-0.492481318191043,-0.369884127398929,0.47311539360632
1204,777,339.808683819522,-8360.41107470035,1447.84359306241,0.554595314763366,-0.425169794151688,-0.435198475986578,0.567676817813176
1205,778,340.109503395552,-8360.34923987046,1448.93964319846,0.438515054116978,-0.334702099556058,-0.506054132342919,0.663014530009868
1206,779,340.43057167222,-8360.14659885012,1450.31492794258,0.305652059439556,-0.23323238414409,-0.559998693758709,0.733880737269593
1207,780,340.704618563234,-8359.75872321374,1452.00253792807,0.181307098607218,-0.135374447948597,-0.582768055936424,0.780501689823491
1208,781,340.902266260337,-8359.18609553624,1453.92613020743,0.0943885278023951,-0.0688701913426947,-0.585387490534356,0.80228996534271
1209,782,341.005503023131,-8358.49768357798,1456.04833062555,0.0474984549561693,-0.0345012011473745,-0.586677486767347,0.807689971719666
1210,783,341.073829692796,-8357.7324604701,1458.42744468077,0.0204993483358975,-0.014579717299587,-0.57940381882612,0.81465233277207
