Birds_flights_indiv_labels_all_trials_20210327175421.mat
frame,frames_from_the_start,transform_t_X,transform_t_Y,transform_t_Z,transform_t_interp_X,transform_t_interp_Y,transform_t_interp_Z,transform_q_W,transform_q_X,transform_q_Y,transform_q_Z,transform_q_interp_W,transform_q_interp_X,transform_q_interp_Y,transform_q_interp_Z
994,567,1066.09922565749,-6865.53110164293,923.221170033511,1066.09922565749,-6865.53110164293,923.221170033511,0.951875052908118,0.00705514929082263,0.0288485873697256,-0.30504404194546,0.951875052908118,0.00705514929082263,0.0288485873697256,-0.30504404194546
995,568,1055.32602089121,-6890.27790474999,933.693658420695,1055.32602089121,-6890.27790474999,933.693658420695,0.951976490252525,0.00669343161255437,0.0280458111235809,-0.304810420520942,0.951976490252525,0.00669343161255437,0.0280458111235809,-0.304810420520942
996,569,1044.49630618401,-6914.76542279731,943.87267370247,1044.49630618401,-6914.76542279731,943.87267370247,0.951791667552718,0.00843515515560993,0.0223365762452664,-0.305814563250929,0.951791667552718,0.00843515515560993,0.0223365762452664,-0.305814563250929
997,570,1033.66886311149,-6939.1064247008,954.109355553992,1033.66886311149,-6939.1064247008,954.109355553992,0.951376440198516,0.00797694651704377,0.0244672452852818,-0.306953728219113,0.951376440198516,0.00797694651704377,0.0244672452852818,-0.306953728219113
998,571,1022.81515000831,-6963.21644151977,964.161911750661,1022.81515000831,-6963.21644151977,964.161911750661,0.951111265763459,0.00826025574484618,0.023519364481243,-0.307840815694183,0.951111265763459,0.00826025574484618,0.023519364481243,-0.307840815694183
999,572,1011.90753035971,-6987.19273201484,974.1753516422,1011.90753035971,-6987.19273201484,974.1753516422,0.950718758751775,0.00914628136702088,0.0218515999138741,-0.309148337980076,0.950718758751775,0.00914628136702088,0.0218515999138741,-0.309148337980076
1000,573,1000.94313944115,-7010.99141255934,984.158589012523,1000.94313944115,-7010.99141255934,984.158589012523,0.950667015725623,0.00919221281308743,0.0218458750309232,-0.309306459969833,0.950667015725623,0.00919221281308743,0.0218458750309232,-0.309306459969833
1001,574,989.911811545051,-7034.58694724099,994.062825802292,989.911811545051,-7034.58694724099,994.062825802292,0.950226666150499,0.0103155096205877,0.0214649326636896,-0.310647919457895,0.950226666150499,0.0103155096205877,0.0214649326636896,-0.310647919457895
1002,575,978.862214149954,-7058.00934362803,1003.98116752371,978.862214149954,-7058.00934362803,1003.98116752371,0.949882628864278,0.0106366414436141,0.0206869540931877,-0.311740121208412,0.949882628864278,0.0106366414436141,0.0206869540931877,-0.311740121208412
1003,576,967.761236915015,-7081.0957101076,1013.95685839299,967.761236915015,-7081.0957101076,1013.95685839299,0.949595821817575,0.0100700602219381,0.0223493277934274,-0.312517002130945,0.949595821817575,0.0100700602219381,0.0223493277934274,-0.312517002130945
1004,577,956.62896652693,-7104.07625113132,1023.82459997999,956.62896652693,-7104.07625113132,1023.82459997999,0.948997702570447,0.0109170367313929,0.0237086400405712,-0.314200698936913,0.948997702570447,0.0109170367313929,0.0237086400405712,-0.314200698936913
1005,578,945.528108777479,-7126.72337278796,1033.72653316757,945.528108777479,-7126.72337278796,1033.72653316757,0.949229211902725,0.010576513899801,0.0226620139265404,-0.31358965823039,0.949229211902725,0.010576513899801,0.0226620139265404,-0.31358965823039
1006,579,934.377271218441,-7149.15114594207,1043.49436987317,934.377271218441,-7149.15114594207,1043.49436987317,0.948546293579428,0.0128922643202805,0.0221915910300584,-0.315596659907832,0.948546293579428,0.0128922643202805,0.0221915910300584,-0.315596659907832
1007,580,923.253669949328,-7171.24548406756,1053.2690564333,923.253669949328,-7171.24548406756,1053.2690564333,0.948336639136013,0.0134108297943141,0.0210076326787514,-0.316285389933956,0.948336639136013,0.0134108297943141,0.0210076326787514,-0.316285389933956
1008,581,912.108068220222,-7193.08855842249,1063.00336100811,912.108068220222,-7193.08855842249,1063.00336100811,0.948076363480349,0.014023793842652,0.0214087828606764,-0.317011366093646,0.948076363480349,0.014023793842652,0.0214087828606764,-0.317011366093646
1009,582,901.006955266794,-7214.66072829945,1072.83471508729,901.006955266794,-7214.66072829945,1072.83471508729,0.948373218054839,0.0129652653655954,0.0199608818724788,-0.316262081769507,0.948373218054839,0.0129652653655954,0.0199608818724788,-0.316262081769507
1010,583,889.905839086896,-7236.00477759453,1082.59713858742,889.905839086896,-7236.00477759453,1082.59713858742,0.948177155203901,0.0142832634503865,0.0187645869438451,-0.316865840714128,0.948177155203901,0.0142832634503865,0.0187645869438451,-0.316865840714128
1011,584,878.80286058203,-7257.08723338082,1092.40191172795,878.80286058203,-7257.08723338082,1092.40191172795,0.947954000870486,0.0160138126822179,0.0185600873122154,-0.317462270507819,0.947954000870486,0.0160138126822179,0.0185600873122154,-0.317462270507819
1012,585,867.707366462026,-7277.90388086181,1102.25899564874,867.707366462026,-7277.90388086181,1102.25899564874,0.947796701238412,0.0169915902065314,0.0185470711682433,-0.317881589801798,0.947796701238412,0.0169915902065314,0.0185470711682433,-0.317881589801798
1013,586,856.624165539582,-7298.41252277389,1112.14264310832,856.624165539582,-7298.41252277389,1112.14264310832,0.947592427429834,0.0196795812885449,0.0181387190579608,-0.318358748001181,0.947592427429834,0.0196795812885449,0.0181387190579608,-0.318358748001181
1014,587,845.497095970194,-7318.64603125626,1122.08381842483,845.497095970194,-7318.64603125626,1122.08381842483,0.947241306385423,0.0227685263297526,0.0188055273916766,-0.31915803894862,0.947241306385423,0.0227685263297526,0.0188055273916766,-0.31915803894862
1015,588,834.386569692576,-7338.57202114379,1132.09312757072,834.386569692576,-7338.57202114379,1132.09312757072,0.947155785064156,0.0250536994400556,0.0180123304639752,-0.319286371326943,0.947155785064156,0.0250536994400556,0.0180123304639752,-0.319286371326943
1016,589,823.275522361463,-7358.13409370133,1142.21001294034,823.275522361463,-7358.13409370133,1142.21001294034,0.946569803689294,0.0281628338986981,0.0177909881696434,-0.320773973804537,0.946569803689294,0.0281628338986981,0.0177909881696434,-0.320773973804537
1017,590,812.170246702643,-7377.35180324612,1152.44379678197,812.170246702643,-7377.35180324612,1152.44379678197,0.94548210653692,0.0314783889165026,0.0174463131371237,-0.323679352766981,0.94548210653692,0.0314783889165026,0.0174463131371237,-0.323679352766981
1018,591,801.104927669181,-7396.19870370411,1162.80798251271,801.104927669181,-7396.19870370411,1162.80798251271,0.943985930092287,0.0325201285867677,0.0154727090429436,-0.328014634276235,0.943985930092287,0.0325201285867677,0.0154727090429436,-0.328014634276235
1019,592,790.081703020032,-7414.70329197344,1173.26962763216,790.081703020032,-7414.70329197344,1173.26962763216,0.942860970035039,0.0327574267540028,0.0127713100253345,-0.331326177380053,0.942860970035039,0.0327574267540028,0.0127713100253345,-0.331326177380053
1020,593,779.113483013828,-7432.8901490536,1183.83852692742,779.113483013828,-7432.8901490536,1183.83852692742,0.942318180828416,0.0336846547907425,0.00976461107157271,-0.3328760166826,0.942318180828416,0.0336846547907425,0.00976461107157271,-0.3328760166826
1021,594,768.227345023313,-7450.75731970467,1194.47239817079,768.227345023313,-7450.75731970467,1194.47239817079,0.942018430964219,0.0361542639561561,0.00648099501051496,-0.333544812019576,0.942018430964219,0.0361542639561561,0.00648099501051496,-0.333544812019576
1022,595,757.45677606064,-7468.33312831004,1205.23806125836,757.45677606064,-7468.33312831004,1205.23806125836,0.941829995075984,0.0395060273659204,0.00607979113176026,-0.333704315699886,0.941829995075984,0.0395060273659204,0.00607979113176026,-0.333704315699886
1023,596,746.828742540685,-7485.547378722,1216.00682768655,746.828742540685,-7485.547378722,1216.00682768655,0.941824616175012,0.0421182314814814,0.00762543846597546,-0.333368114299892,0.941824616175012,0.0421182314814814,0.00762543846597546,-0.333368114299892
1024,597,736.347442841478,-7502.49214010066,1226.80741203484,736.347442841478,-7502.49214010066,1226.80741203484,0.942035367184322,0.0462258101216103,0.00696981775293425,-0.332240820931129,0.942035367184322,0.0462258101216103,0.00696981775293425,-0.332240820931129
1025,598,725.977904264503,-7519.09798123649,1237.54155115225,725.977904264503,-7519.09798123649,1237.54155115225,0.942034411084454,0.0508737857334845,0.00696121614929087,-0.331563821499922,0.942034411084454,0.0508737857334845,0.00696121614929087,-0.331563821499922
1026,599,715.750628101614,-7535.45435826234,1248.19476767913,715.750628101614,-7535.45435826234,1248.19476767913,0.942247758422655,0.0559951256386064,0.00527768774529612,-0.330160345384273,0.942247758422655,0.0559951256386064,0.00527768774529612,-0.330160345384273
1027,600,705.680394572398,-7551.54413355601,1258.73388271536,705.680394572398,-7551.54413355601,1258.73388271536,0.942551881048819,0.0613790856680086,0.00287170113292895,-0.328360035184697,0.942551881048819,0.0613790856680086,0.00287170113292895,-0.328360035184697
1028,601,695.756967187051,-7567.30649240638,1269.04118977585,695.756967187051,-7567.30649240638,1269.04118977585,0.942459785656879,0.0675035325857188,0.00219369735798703,-0.327426347748527,0.942459785656879,0.0675035325857188,0.00219369735798703,-0.327426347748527
1029,602,686.033534251791,-7582.75676863978,1279.10921627954,686.033534251791,-7582.75676863978,1279.10921627954,0.942334661912525,0.0736519375918441,0.00186459285616895,-0.326461790016311,0.942334661912525,0.0736519375918441,0.00186459285616895,-0.326461790016311
1030,603,676.591224538528,-7597.97554643371,1288.83484090702,676.591224538528,-7597.97554643371,1288.83484090702,0.942607852456998,0.080769078509468,-0.000830249506323028,-0.323984726690773,0.942607852456998,0.080769078509468,-0.000830249506323028,-0.323984726690773
1031,604,667.276350488976,-7612.85068417999,1298.38204103197,667.276350488976,-7612.85068417999,1298.38204103197,0.942330116277272,0.0858538099939508,-0.000416821988365516,-0.323485550721844,0.942330116277272,0.0858538099939508,-0.000416821988365516,-0.323485550721844
1032,605,658.181508468178,-7627.46177407992,1307.66573919752,658.181508468178,-7627.46177407992,1307.66573919752,0.942119658315914,0.0910831576656144,-0.000663239876791277,-0.322666961304117,0.942119658315914,0.0910831576656144,-0.000663239876791277,-0.322666961304117
1033,606,649.237637968085,-7641.86932661069,1316.73581673762,649.237637968085,-7641.86932661069,1316.73581673762,0.942036586704431,0.0958734155141897,-0.00113638627368844,-0.321518376044272,0.942036586704431,0.0958734155141897,-0.00113638627368844,-0.321518376044272
1034,607,640.43424403149,-7656.07498470441,1325.58442204122,640.43424403149,-7656.07498470441,1325.58442204122,0.941841113873867,0.100827096522147,-0.00165783652608789,-0.320572089243277,0.941841113873867,0.100827096522147,-0.00165783652608789,-0.320572089243277
1035,608,631.751140051206,-7670.13131520331,1334.20394360806,631.751140051206,-7670.13131520331,1334.20394360806,0.941671402254741,0.105809710243774,-0.00182763297632086,-0.319461946327605,0.941671402254741,0.105809710243774,-0.00182763297632086,-0.319461946327605
1036,609,623.166610042356,-7684.04360087739,1342.58037371405,623.166610042356,-7684.04360087739,1342.58037371405,0.941275791364226,0.111098964097098,-0.00268286369416969,-0.318825511856564,0.941275791364226,0.111098964097098,-0.00268286369416969,-0.318825511856564
1037,610,614.659721285679,-7697.83818313232,1350.7311996068,614.659721285679,-7697.83818313232,1350.7311996068,0.940676549027444,0.116731162076795,-0.00308252277691221,-0.318578034339077,0.940676549027444,0.116731162076795,-0.00308252277691221,-0.318578034339077
1038,611,606.196619856058,-7711.52785333066,1358.63182245888,606.196619856058,-7711.52785333066,1358.63182245888,0.939893147861156,0.122284774698489,-0.00437699269840794,-0.318791697532267,0.939893147861156,0.122284774698489,-0.00437699269840794,-0.318791697532267
1039,612,597.766539516831,-7725.13486206492,1366.31448750485,597.766539516831,-7725.13486206492,1366.31448750485,0.939054710188214,0.128311612738705,-0.00614169898588796,-0.318864643451243,0.939054710188214,0.128311612738705,-0.00614169898588796,-0.318864643451243
1040,613,589.406255550514,-7738.66578235141,1373.75860420696,589.406255550514,-7738.66578235141,1373.75860420696,0.938213793304507,0.134251881884822,-0.0086132434160892,-0.318837140718279,0.938213793304507,0.134251881884822,-0.0086132434160892,-0.318837140718279
1041,614,581.109881380797,-7752.13426518336,1380.96384625741,581.109881380797,-7752.13426518336,1380.96384625741,0.937471073392989,0.140476937589484,-0.0105309790838427,-0.318281817005642,0.937471073392989,0.140476937589484,-0.0105309790838427,-0.318281817005642
1042,615,572.872209002945,-7765.52188308006,1387.91081183627,572.872209002945,-7765.52188308006,1387.91081183627,0.936835076238346,0.146820546346761,-0.0113166227943815,-0.317262826609833,0.936835076238346,0.146820546346761,-0.0113166227943815,-0.317262826609833
1043,616,564.689720237777,-7778.83464464421,1394.60668156806,564.689720237777,-7778.83464464421,1394.60668156806,0.935939103185627,0.153999502174115,-0.0126591204031282,-0.31645204238372,0.935939103185627,0.153999502174115,-0.0126591204031282,-0.31645204238372
1044,617,556.525190310918,-7792.09407465118,1401.09840644812,556.525190310918,-7792.09407465118,1401.09840644812,0.935478517239282,0.159870648488422,-0.0127122726660642,-0.314896360187522,0.935478517239282,0.159870648488422,-0.0127122726660642,-0.314896360187522
1045,618,548.392997819406,-7805.1807261591,1407.18188447783,548.392997819406,-7805.1807261591,1407.18188447783,0.933465341553711,0.169148968168613,-0.0131392644627128,-0.316003864556885,0.933465341553711,0.169148968168613,-0.0131392644627128,-0.316003864556885
1046,619,540.375068682156,-7818.25156064929,1413.24637610723,540.375068682156,-7818.25156064929,1413.24637610723,0.932741254836948,0.175755279981972,-0.0143461423146352,-0.314480557879724,0.932741254836948,0.175755279981972,-0.0143461423146352,-0.314480557879724
1047,620,532.376778389321,-7831.14159118267,1418.95825474915,532.376778389321,-7831.14159118267,1418.95825474915,0.931424131466361,0.184601283569033,-0.0129742278821909,-0.313373774967946,0.931424131466361,0.184601283569033,-0.0129742278821909,-0.313373774967946
1048,621,524.490801968485,-7843.97174474905,1424.42099588268,524.490801968485,-7843.97174474905,1424.42099588268,0.930630317899454,0.191699380021216,-0.0140630614959618,-0.31141738777275,0.930630317899454,0.191699380021216,-0.0140630614959618,-0.31141738777275
1049,622,516.699367999412,-7856.67252118319,1429.60958912012,516.699367999412,-7856.67252118319,1429.60958912012,0.929794637622062,0.198852309545827,-0.0151385911721871,-0.309371158796147,0.929794637622062,0.198852309545827,-0.0151385911721871,-0.309371158796147
1050,623,509.035104361399,-7869.26881952075,1434.56236754253,509.035104361399,-7869.26881952075,1434.56236754253,0.928913251511609,0.206187202373416,-0.0166540124170752,-0.307131327959175,0.928913251511609,0.206187202373416,-0.0166540124170752,-0.307131327959175
1051,624,501.49665802116,-7881.81013552348,1439.27322886896,501.49665802116,-7881.81013552348,1439.27322886896,0.928708354787633,0.211566882255324,-0.0170007176076158,-0.304057924878198,0.928708354787633,0.211566882255324,-0.0170007176076158,-0.304057924878198
1052,625,494.155381963048,-7894.33362323146,1443.77806702261,494.155381963048,-7894.33362323146,1443.77806702261,0.928650332878965,0.217243506742241,-0.024530804660172,-0.299686599041142,0.928650332878965,0.217243506742241,-0.024530804660172,-0.299686599041142
1053,626,486.849721464647,-7906.71609201034,1448.04090686563,486.849721464647,-7906.71609201034,1448.04090686563,0.927079719853107,0.22692552350015,-0.025194537048536,-0.297309998358915,0.927079719853107,0.22692552350015,-0.025194537048536,-0.297309998358915
1054,627,479.715741950285,-7919.04765870374,1452.21267384309,479.715741950285,-7919.04765870374,1452.21267384309,0.924316183607203,0.239504561674544,-0.0224717908695958,-0.296263693816864,0.924316183607203,0.239504561674544,-0.0224717908695958,-0.296263693816864
1055,628,472.667841345481,-7931.25169210823,1455.98084923715,472.667841345481,-7931.25169210823,1455.98084923715,0.923196691648476,0.247562995308978,-0.0231190660298732,-0.293063031904166,0.923196691648476,0.247562995308978,-0.0231190660298732,-0.293063031904166
1056,629,465.730698848528,-7943.35890632946,1459.5094301946,465.730698848528,-7943.35890632946,1459.5094301946,0.92158984768889,0.256780524311495,-0.0233770638508227,-0.290154144993306,0.92158984768889,0.256780524311495,-0.0233770638508227,-0.290154144993306
1057,630,458.875717351917,-7955.35650484787,1462.84096597124,458.875717351917,-7955.35650484787,1462.84096597124,0.920006742516849,0.265735016437166,-0.0231735869273033,-0.287115794813866,0.920006742516849,0.265735016437166,-0.0231735869273033,-0.287115794813866
1058,631,452.121125169861,-7967.18617007157,1465.92656020229,452.121125169861,-7967.18617007157,1465.92656020229,0.917870258624837,0.275681477081773,-0.023934786442113,-0.284501384045767,0.917870258624837,0.275681477081773,-0.023934786442113,-0.284501384045767
1059,632,445.435809086855,-7978.8847911551,1468.77737190786,445.435809086855,-7978.8847911551,1468.77737190786,0.915959866959134,0.284572559882267,-0.0240254118072924,-0.281884302276216,0.915959866959134,0.284572559882267,-0.0240254118072924,-0.281884302276216
1060,633,438.838507969042,-7990.44375013554,1471.40445875482,438.838507969042,-7990.44375013554,1471.40445875482,0.91364751794886,0.29398391525832,-0.0253554448483431,-0.279604670797572,0.91364751794886,0.29398391525832,-0.0253554448483431,-0.279604670797572
1061,634,432.298114069471,-8001.85636403018,1473.76673278833,432.298114069471,-8001.85636403018,1473.76673278833,0.91133102144214,0.302800308696677,-0.025829406935744,-0.277705931063366,0.91133102144214,0.302800308696677,-0.025829406935744,-0.277705931063366
1062,635,425.816706918683,-8013.18961881339,1475.95856220533,425.816706918683,-8013.18961881339,1475.95856220533,0.90841840630369,0.31296743871254,-0.0265995529074608,-0.275898251497719,0.90841840630369,0.31296743871254,-0.0265995529074608,-0.275898251497719
1063,636,419.363780026648,-8024.40215254963,1477.99026050316,419.363780026648,-8024.40215254963,1477.99026050316,0.905153189393159,0.324228132872665,-0.02698869681993,-0.273578931625334,0.905153189393159,0.324228132872665,-0.02698869681993,-0.273578931625334
1064,637,413.018665404218,-8035.42170510801,1479.84512842642,413.018665404218,-8035.42170510801,1479.84512842642,0.90089425279246,0.337284453599535,-0.0274340072268861,-0.271801614956669,0.90089425279246,0.337284453599535,-0.0274340072268861,-0.271801614956669
1065,638,406.738588926418,-8046.33680987244,1481.62388805544,406.738588926418,-8046.33680987244,1481.62388805544,0.898283345345891,0.346248354433326,-0.0264319445562225,-0.26925909610148,0.898283345345891,0.346248354433326,-0.0264319445562225,-0.26925909610148
1066,639,400.583073746583,-8057.01107047441,1483.22910597637,400.583073746583,-8057.01107047441,1483.22910597637,0.894451677015127,0.357748878098794,-0.0275849526955014,-0.266853907763532,0.894451677015127,0.357748878098794,-0.0275849526955014,-0.266853907763532
1067,640,394.491061375732,-8067.5850581878,1484.77320250438,394.491061375732,-8067.5850581878,1484.77320250438,0.891245674191628,0.368005086468471,-0.0272673185022535,-0.263647298316786,0.891245674191628,0.368005086468471,-0.0272673185022535,-0.263647298316786
1068,641,388.479994954051,-8078.0995352371,1486.27648903992,388.479994954051,-8078.0995352371,1486.27648903992,0.888249928536195,0.377892786666548,-0.0282191539393209,-0.259639722676988,0.888249928536195,0.377892786666548,-0.0282191539393209,-0.259639722676988
1069,642,382.573667215448,-8088.56055102266,1487.72266790639,382.573667215448,-8088.56055102266,1487.72266790639,0.885480411770824,0.387389901455949,-0.0305216520962527,-0.254797828431556,0.885480411770824,0.387389901455949,-0.0305216520962527,-0.254797828431556
1070,643,376.774869418386,-8099.02790341856,1489.18012310727,376.774869418386,-8099.02790341856,1489.18012310727,0.882565248856559,0.39747287046254,-0.0310831482430267,-0.249254361350672,0.882565248856559,0.39747287046254,-0.0310831482430267,-0.249254361350672
1071,644,371.122276521425,-8109.50302401575,1490.59762907727,371.122276521425,-8109.50302401575,1490.59762907727,0.879225716769479,0.408663863269239,-0.0313116203620159,-0.242848858880089,0.879225716769479,0.408663863269239,-0.0313116203620159,-0.242848858880089
1072,645,365.613391151742,-8120.01768873052,1492.0461258142,365.613391151742,-8120.01768873052,1492.0461258142,0.87556866656295,0.420558288601472,-0.0298338304668495,-0.235839306693039,0.87556866656295,0.420558288601472,-0.0298338304668495,-0.235839306693039
1073,646,360.266534143327,-8130.47939900666,1493.46003533403,360.266534143327,-8130.47939900666,1493.46003533403,0.872243554848199,0.432040424470917,-0.0284765393597646,-0.227423260364588,0.872243554848199,0.432040424470917,-0.0284765393597646,-0.227423260364588
1074,647,355.119682485575,-8140.79844374927,1494.77809605203,355.119682485575,-8140.79844374927,1494.77809605203,0.869463560763105,0.44277344643571,-0.0258616986100997,-0.217522330305617,0.869463560763105,0.44277344643571,-0.0258616986100997,-0.217522330305617
1075,648,350.208204764924,-8150.88943627052,1495.84295736556,350.208204764924,-8150.88943627052,1495.84295736556,0.866744721609349,0.453250231404001,-0.0219349644403746,-0.206970221600961,0.866744721609349,0.453250231404001,-0.0219349644403746,-0.206970221600961
1076,649,345.519925407346,-8160.77060490867,1496.58491200683,345.519925407346,-8160.77060490867,1496.58491200683,0.863853758398072,0.463190096413523,-0.0186464908061483,-0.197139359506351,0.863853758398072,0.463190096413523,-0.0186464908061483,-0.197139359506351
1077,650,341.022919311599,-8170.49271462618,1496.96305806751,341.022919311599,-8170.49271462618,1496.96305806751,0.860352172545728,0.473089025425007,-0.0185787859182322,-0.188774314810219,0.860352172545728,0.473089025425007,-0.0185787859182322,-0.188774314810219
1078,651,336.685693824236,-8180.08529270127,1496.99066485505,336.685693824236,-8180.08529270127,1496.99066485505,0.855156521851602,0.485259188735492,-0.0197635453333452,-0.181218777057729,0.855156521851602,0.485259188735492,-0.0197635453333452,-0.181218777057729
1079,652,332.519757412378,-8189.55443156766,1496.71313404884,332.519757412378,-8189.55443156766,1496.71313404884,0.848309824398793,0.499929824717836,-0.020786609934259,-0.173229700206184,0.848309824398793,0.499929824717836,-0.020786609934259,-0.173229700206184
1080,653,328.580963306309,-8198.87417983775,1496.20155637765,328.580963306309,-8198.87417983775,1496.20155637765,0.840631117025784,0.51554843515518,-0.0196978135059754,-0.164806347693626,0.840631117025784,0.51554843515518,-0.0196978135059754,-0.164806347693626
1081,654,324.882886720433,-8207.98243862107,1495.47137255644,324.882886720433,-8207.98243862107,1495.47137255644,0.832396457384356,0.531489442786716,-0.0160944627082602,-0.156128402958501,0.832396457384356,0.531489442786716,-0.0160944627082602,-0.156128402958501
1082,655,321.452092892637,-8216.81612140743,1494.52778326216,321.452092892637,-8216.81612140743,1494.52778326216,0.82416009690609,0.546643906326258,-0.0115553387613304,-0.147672097873037,0.82416009690609,0.546643906326258,-0.0115553387613304,-0.147672097873037
1083,656,318.289034937742,-8225.29709663282,1493.38790780874,318.289034937742,-8225.29709663282,1493.38790780874,0.81601459853309,0.560941010123139,-0.00710014161872986,-0.139337525928608,0.81601459853309,0.560941010123139,-0.00710014161872986,-0.139337525928608
1084,657,315.355930097219,-8233.40749890306,1492.02451619225,315.355930097219,-8233.40749890306,1492.02451619225,0.809303284599741,0.572655325045835,-0.00255178316895542,-0.130719396553756,0.809303284599741,0.572655325045835,-0.00255178316895542,-0.130719396553756
1085,658,312.583742739486,-8241.18656456104,1490.42907951324,312.583742739486,-8241.18656456104,1490.42907951324,0.802490173904306,0.584144624409051,-1.84853113556982e-05,-0.121591850957774,0.802490173904306,0.584144624409051,-1.84853113556982e-05,-0.121591850957774
1086,659,309.958245281905,-8248.64686822709,1488.61117141503,309.958245281905,-8248.64686822709,1488.61117141503,0.793913201279702,0.597520110862233,0.000846318842098757,-0.112564779986539,0.793913201279702,0.597520110862233,0.000846318842098757,-0.112564779986539
1087,660,307.529528084293,-8255.72987338054,1486.5555328414,307.529528084293,-8255.72987338054,1486.5555328414,0.783944270208951,0.612058067122787,-0.000132138233958123,-0.104001376029168,0.783944270208951,0.612058067122787,-0.000132138233958123,-0.104001376029168
1088,661,305.344598322856,-8262.37838162323,1484.2953398133,305.344598322856,-8262.37838162323,1484.2953398133,0.77344936881372,0.626646755165033,-0.00197966045521416,-0.0953205070657621,0.77344936881372,0.626646755165033,-0.00197966045521416,-0.0953205070657621
1089,662,303.438604579692,-8268.5624907789,1481.84516253535,303.438604579692,-8268.5624907789,1481.84516253535,0.762891168119338,0.640847937412528,-0.00293176275971303,-0.0854540314247462,0.762891168119338,0.640847937412528,-0.00293176275971303,-0.0854540314247462
1090,663,301.811127148957,-8274.32950263615,1479.28983251978,301.811127148957,-8274.32950263615,1479.28983251978,0.751637497441149,0.65531845881332,-0.00350484108303975,-0.0747429332306696,0.751637497441149,0.65531845881332,-0.00350484108303975,-0.0747429332306696
1091,664,300.415941612122,-8279.69929150968,1476.71444414796,300.415941612122,-8279.69929150968,1476.71444414796,0.739997148374089,0.669521352186801,-0.00367882575237744,-0.0642794337658448,0.739997148374089,0.669521352186801,-0.00367882575237744,-0.0642794337658448
1092,665,299.221080579154,-8284.67342515467,1474.23008280672,299.221080579154,-8284.67342515467,1474.23008280672,0.728229374941131,0.683134741396753,-0.00294590051474638,-0.0547743027321977,0.728229374941131,0.683134741396753,-0.00294590051474638,-0.0547743027321977
1093,666,298.237411138535,-8289.1973089137,1471.88249882935,298.237411138535,-8289.1973089137,1471.88249882935,0.717077612754421,0.695401793608986,-0.0025630781323615,-0.0470050354995426,0.717077612754421,0.695401793608986,-0.0025630781323615,-0.0470050354995426
1094,667,297.430078783046,-8293.26726585244,1469.72537374915,297.430078783046,-8293.26726585244,1469.72537374915,0.707713925584626,0.705355457440087,-0.00168906211278461,-0.0401475436641324,0.707713925584626,0.705355457440087,-0.00168906211278461,-0.0401475436641324
1095,668,296.769269567836,-8296.98939621658,1467.81556771175,296.769269567836,-8296.98939621658,1467.81556771175,0.699728826612495,0.713627739782128,-0.0014975040988172,-0.0333582928583823,0.699728826612495,0.713627739782128,-0.0014975040988172,-0.0333582928583823
1096,669,296.256818762218,-8300.40135918963,1466.13712425677,296.256818762218,-8300.40135918963,1466.13712425677,0.692278844032597,0.72110612331156,-0.00249710544904941,-0.0273811156062109,0.692278844032597,0.72110612331156,-0.00249710544904941,-0.0273811156062109
1097,670,296.040498741298,-8303.4879598286,1464.65343084742,296.040498741298,-8303.4879598286,1464.65343084742,0.68602944798153,0.727182959589329,-0.00763892856366009,-0.0225873096109701,0.68602944798153,0.727182959589329,-0.00763892856366009,-0.0225873096109701
1098,671,296.582620581393,-8306.17693309043,1463.27172168833,296.582620581393,-8306.17693309043,1463.27172168833,0.682552496177993,0.730301125280103,-0.0227441635591985,-0.0162806449441874,0.682552496177993,0.730301125280103,-0.0227441635591985,-0.0162806449441874
1099,672,298.482020012488,-8308.58747568317,1461.95153222766,298.482020012488,-8308.58747568317,1461.95153222766,0.681627148877003,0.730912818715212,-0.0332906847371185,0.00652776082015967,0.681627148877003,0.730912818715212,-0.0332906847371185,0.00652776082015967
1100,673,301.989151992277,-8310.88375141707,1460.71680454854,301.989151992277,-8310.88375141707,1460.71680454854,0.672952505819246,0.736823657885573,-0.00774553359916092,0.0645432320308292,0.672952505819246,0.736823657885573,-0.00774553359916092,0.0645432320308292
1101,674,306.419958287176,-8312.71396995497,1459.78419106278,306.419958287176,-8312.71396995497,1459.78419106278,0.661581589417732,0.736696372410191,0.0248136687841292,0.13774083367921,0.661581589417732,0.736696372410191,0.0248136687841292,0.13774083367921
1102,675,310.684137550788,-8314.23065825648,1458.95196978454,310.684137550788,-8314.23065825648,1458.95196978454,0.64817972723232,0.72960483838354,0.0629319675480261,0.208756768687624,0.64817972723232,0.72960483838354,0.0629319675480261,0.208756768687624
1103,676,314.119941944325,-8315.48554402681,1458.14915540388,314.119941944325,-8315.48554402681,1458.14915540388,0.640136994981895,0.718953520793224,0.0877465627644954,0.256185486157184,0.640136994981895,0.718953520793224,0.0877465627644954,0.256185486157184
1104,677,316.511134589621,-8316.98475218791,1457.09968539255,316.511134589621,-8316.98475218791,1457.09968539255,0.640211839853548,0.71656338350838,0.0894042397794467,0.262054573392294,0.640211839853548,0.71656338350838,0.0894042397794467,0.262054573392294
1105,678,318.214508610309,-8318.58505295976,1455.76018978105,318.214508610309,-8318.58505295976,1455.76018978105,0.641365626971243,0.722592900467466,0.0796940086773507,0.24527229300256,0.641365626971243,0.722592900467466,0.0796940086773507,0.24527229300256
